reporterCd,reporterLabel,partnerCd,partnerLabel,productCd,productLabel,200201 (USD Thousand),200202 (USD Thousand),200203 (USD Thousand),200204 (USD Thousand),200301 (USD Thousand),200302 (USD Thousand),200303 (USD Thousand),200304 (USD Thousand),200401 (USD Thousand),200402 (USD Thousand),200403 (USD Thousand),200404 (USD Thousand),200501 (USD Thousand),200502 (USD Thousand),200503 (USD Thousand),200504 (USD Thousand),200601 (USD Thousand),200602 (USD Thousand),200603 (USD Thousand),200604 (USD Thousand),200701 (USD Thousand),200702 (USD Thousand),200703 (USD Thousand),200704 (USD Thousand),200801 (USD Thousand),200802 (USD Thousand),200803 (USD Thousand),200804 (USD Thousand),200901 (USD Thousand),200902 (USD Thousand),200903 (USD Thousand),200904 (USD Thousand),201001 (USD Thousand),201002 (USD Thousand),201003 (USD Thousand),201004 (USD Thousand),201101 (USD Thousand),201102 (USD Thousand),201103 (USD Thousand),201104 (USD Thousand),201201 (USD Thousand),201202 (USD Thousand),201203 (USD Thousand),201204 (USD Thousand),201301 (USD Thousand),201302 (USD Thousand),201303 (USD Thousand),201304 (USD Thousand),201401 (USD Thousand),201402 (USD Thousand),201403 (USD Thousand),201404 (USD Thousand),201501 (USD Thousand),201502 (USD Thousand),201503 (USD Thousand),201504 (USD Thousand),201601 (USD Thousand),201602 (USD Thousand),201603 (USD Thousand),201604 (USD Thousand),201701 (USD Thousand),201702 (USD Thousand),201703 (USD Thousand),201704 (USD Thousand),201801 (USD Thousand),201802 (USD Thousand),201803 (USD Thousand),201804 (USD Thousand),201901 (USD Thousand),201902 (USD Thousand),201903 (USD Thousand),201904 (USD Thousand),202001 (USD Thousand),202002 (USD Thousand),202003 (USD Thousand),202004 (USD Thousand),202101 (USD Thousand),202102 (USD Thousand),202103 (USD Thousand),202104 (USD Thousand),202201 (USD Thousand),202202 (USD Thousand),202203 (USD Thousand),202204 (USD Thousand),202301 (USD Thousand),202302 (USD Thousand),202303 (USD Thousand),202304 (USD Thousand),202401 (USD Thousand),202402 (USD Thousand),202403 (USD Thousand),202404 (USD Thousand),202501 (USD Thousand),202502 (USD Thousand),202503 (USD Thousand),202504 (USD Thousand),202601 (USD Thousand),202602 (USD Thousand)
439956,timor leste import,626,Timor-Leste,2309,Preparaciones de los tipos utilizados para la alimentación de los animales,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,1,,,,,,1,,51,88,68,18,0,12,3,1,0,7,52,12,59,16,121,110,79,104,132,86,138,104,173,197,232,254,157,288,307,413,470,632,683,736,848,824,820,704,884,522,669,577,728,695,810,881,743,1213,817,921,1300,850,927,1060,1000,793,999,916,1037,1034,1288
439956,timor leste import,626,Timor-Leste,1701,"Azúcar de caña o de remolacha y sacarosa químicamente pura, en estado sólido",,,,,,,,,,,,,369,231,341,664,140,151,136,11,102,74,117,,,,,,,,,,1,1,1,,1,,484,6,6,17,9,121,13,4,439,700,447,140,22,22,1,33,8,57,12,62,113,362,190,96,617,96,4,12,266,1065,3,444,676,1743,1021,725,1388,1219,1353,1804,1968,919,1240,961,1204,3500,119,10,404,1293,32,563,1366,84,162,259,160,201,2101,1019
439956,timor leste import,626,Timor-Leste,6911,"Vajilla y demás artículos de uso doméstico, higiene o tocador, de porcelana (exc. bañeras, bidés, fregaderos y aparatos fijos simil.; estatuillas y demás objetos de adorno; cántaros, bombonas y recipientes simil. de transporte o envasado; molinos de café y de especias con recipientes de cerámica y parte operante de metal)",,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,37,14,15,10,13,12,30,6,11,20,14,31,13,10,12,7,9,4,1,6,44,44,72,23,145,98,189,167,397,1059,365,179,105,67,122,80,158,281,254,284,687,905,392,294,1350,570,485,281,715,1120,510,795,1138,630,1050,1065,905,1284,729,646,887,692,1157,433,943,778,587,108
439956,timor leste import,626,Timor-Leste,9503,"Triciclos, scooters, pedales de coche y ruedas de juguete similares, sillas y coches para muñecas y muñecos. otros jueguetes; a escala reducida de modelos recreativos, para el trabajo o no; puzzles de calquer clase",,,,,,,,,,,,,,,,,,,,,,2,,4,,,7,14,1,5,6,25,106,130,9,18,28,21,24,45,35,29,12,52,31,19,21,17,20,26,26,123,37,73,121,220,65,29,280,793,474,476,341,116,195,183,126,361,295,365,569,573,346,525,1200,463,516,289,1064,677,624,770,1006,594,861,922,662,1238,561,1182,1030,838,550,936,1036,746,825,1277
439956,timor leste import,626,Timor-Leste,9406,"construcciones prefabricadas, si es o no completa o ya montado",,,,,,,,,,,95,,,,19,2,,143,914,219,160,101,60,59,67,,,87,33,253,398,504,100,68,508,106,268,684,99,113,49,89,802,3007,1696,1010,1608,1137,726,909,502,720,563,664,570,3491,420,140,384,275,158,400,148,541,53,130,472,295,42,188,415,186,681,47,266,392,243,415,257,86,386,956,474,346,332,388,405,1208,557,294,376,457,117,2594,1120,1121,657,212
439956,timor leste import,626,Timor-Leste,4202,"Baúles, maletas ""valijas"", maletines, incl. los de aseo y los portadocumentos, portafolios ""carteras de mano"", cartapacios, fundas y estuches para gafas ""anteojos"", binoculares, cámaras fotográficas o cinematográficas, instrumentos musicales o armas y continentes similares; sacos ""bolsas"" de viaje, sacos ""bolsas"" aislantes para alimentos y bebidas, bolsas de aseo, mochilas, bolsas de mano ""carteras"", bolsas para la compra, billeteras, portamonedas, portamapas, petacas, pitilleras y bolsas para tabaco, bolsas para herramientas y para artículos de deporte, estuches para frascos y botellas, estuches para joyas, polveras, estuches para orfebrería y continentes similares, de cuero natural o regenerado, hojas de plástico, materia textil, fibra vulcanizada o cartón, o recubiertos totalmente o en su mayor parte con estas materias o papel",,,,,,,,,,,,1,6,5,7,31,25,9,27,52,43,150,98,162,70,87,114,427,115,155,171,152,208,213,192,198,113,45,51,38,51,284,537,337,103,75,143,89,49,66,89,73,101,104,264,738,273,241,324,413,348,313,194,121,171,256,113,183,218,286,289,428,194,313,492,668,433,415,812,1194,653,806,1443,939,1297,1320,798,1197,685,944,926,906,957,1010,1162,805,721,822
439956,timor leste import,626,Timor-Leste,0303,"Pescado comestible, congelado (exc. filetes y demás carne de pescado de la partida 0304)",,,,,,,,,,,,,1,3,,,,1,,1,1,29,28,,1,,,2,2,,,,,,5,8,127,41,147,120,68,147,113,209,129,196,165,101,118,225,186,447,14,167,995,741,22,251,389,661,858,861,598,1382,223,524,1026,708,1076,819,1425,833,770,369,1391,1501,594,262,647,1059,845,1077,1479,1297,1147,1037,1824,1193,1010,1427,3277,1340,443,1572,2049,1588,863,2172
439956,timor leste import,626,Timor-Leste,8427,Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado (exc. carretillas puente y carretillas grúa),,,,,,,,,52,100,24,47,,,,,23,93,161,,,,10,15,,40,463,116,107,46,60,79,387,563,208,457,639,361,1016,699,814,1152,1636,1787,1255,1300,613,2533,1836,977,1432,843,1016,1149,503,828,511,506,590,77,165,491,114,192,130,148,240,69,464,528,336,393,715,236,351,113,81,380,223,87,2889,310,661,675,244,326,308,1169,280,797,326,872,499,563,433,791,521,529
439956,timor leste import,626,Timor-Leste,3923,"Artículos para transporte o envasado, de plástico; tapones, tapas, cápsulas y demás dispositivos de cierre, de plástico",,,,,,,,,1,11,9,3,2,3,1,1,578,108,5,5,3,6,4,40,110,157,253,189,341,358,277,624,494,345,329,425,436,429,452,380,552,444,417,636,490,397,531,631,498,581,673,732,525,560,560,513,570,550,531,455,608,519,510,466,496,446,589,726,688,700,755,690,855,765,999,912,708,815,1055,1047,879,1208,1265,883,1053,1403,891,1144,1079,1391,1880,981,1368,1625,1767,1720,1853,1791
439956,timor leste import,626,Timor-Leste,1704,"Artículos de confitería sin cacao, incl. el chocolate blanco",,,,,,,,,3,5,,2,2,4,3,4,122,8,6,51,25,3,108,,79,152,410,407,322,292,437,362,294,306,446,682,357,452,522,568,533,465,665,571,436,451,426,530,350,321,509,513,320,361,491,450,469,549,463,530,425,384,789,402,343,255,582,417,401,425,654,515,396,223,691,799,613,462,801,849,686,689,1012,816,321,781,897,1117,771,754,896,1021,960,1012,1366,1141,834,757
439956,timor leste import,626,Timor-Leste,7309,"Depósitos, cisternas, cubas y recipientes simil., de fundición, hierro o acero, para cualquier materia, de capacidad > 300 l, sin dispositivos mecánicos ni térmicos, incl. con revestimiento interior o calorífugo (exc. contenedores especialmente concebidos y equipados para uno o varios medios de transporte y recipientes para gas comprimido o licuado)",,,,,,,,,,,9,10,,,,,,,,54,,3,,,,,27,148,50,171,123,9,,6,28,177,5,11,25,75,12,,25,6,,1,25,13,86,34,3,36,2,13,101,59,68,879,711,150,150,63,69,81,5,43,169,32,45,224,3,16,447,40,36,15,71,84,800,483,432,6,195,781,1651,1200,965,1100,1558,488,466,194,472,887,397,310,199,66
439956,timor leste import,626,Timor-Leste,8477,"Máquinas y aparatos de trabajar caucho o plástico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte del capítulo 84; sus partes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,1,1,4,15,,7,2,8,3,1,10,109,25,1,2,,,2,63,33,46,1,1,1,,190,31,,7,18,2,1,383,8,,143,1,4,18,2,7,1,122,10,,4,,28,52,26,92,2,3,70,32,1094,94,20,37,160,412,89,38,82,86,630
439956,timor leste import,626,Timor-Leste,9619,"Compresas y tampones higiénicos, pañales para bebés y artículos similares, de cualquier materia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,83,144,102,206,201,391,230,302,336,312,356,349,255,269,272,411,448,510,235,428,624,537,304,484,303,989,348,698,770,667,518,768,732,1448,715,749,784,992,769,1048,1026,1277,838,1257,1429,1283,1084,1238,1390,1191,1669,1273,1331,1251,1387,1282,1624
439956,timor leste import,626,Timor-Leste,8544,"Hilos, cables, incl. los coaxiales, y demás conductores aislados para electricidad, aunque estén laqueados, anodizados o provistos de piezas de conexión; cables de fibras ópticas constituidos por fibras enfundadas individualmente, incl. con conductores eléctricos o provistos de piezas de conexión",,,,,,,,,20,2,20,12,25,11,6,24,5,26,26,41,150,49,458,61,160,105,175,93,86,89,334,618,80,339,560,1702,2646,2365,2923,3101,1839,518,1016,981,760,1009,811,1474,788,538,539,427,755,457,1029,728,611,513,408,767,741,554,733,248,229,283,190,302,417,306,326,312,204,292,707,309,369,342,553,899,566,821,1518,872,1037,888,1400,1041,731,694,666,2109,657,1206,4644,1807,993,845
439956,timor leste import,626,Timor-Leste,4820,"Libros registro, libros de contabilidad, talonarios """"de notas, pedidos o recibos"", agendas, bloques memorandos, bloques de papel de cartas y artículos simil., cuadernos, carpetas de mesa, clasificadores, encuadernaciones ""de hojas móviles u otras"", carpetas y cubiertas para documentos y demás artículos escolares, para oficina o de papelería, incl. los formularios en paquetes o plegados [""manifold""], aunque lleven papel carbón ""carbónico"" de papel o cartón; álbumes para muestras o para colecciones y cubiertas para libros, de papel o cartón",,,,,,,,,3,,1,0,,2,,7,1,,,,,,5,,16,82,124,50,131,89,112,143,279,213,162,91,162,56,73,88,410,102,172,205,210,59,152,259,44,50,87,204,174,129,195,188,151,356,301,463,396,255,145,151,215,127,206,367,184,171,502,490,250,60,81,428,263,156,107,570,391,291,249,313,214,328,444,1001,497,292,536,1211,509,250,454,1094,387,344
439956,timor leste import,626,Timor-Leste,2101,"Extractos, esencias y concentrados de café, de té o de yerba mate y preparaciones a base de estos productos o a base de café, de té o de yerba mate; achicoria tostada y demás sucedáneos del café tostados y sus extractos, esencias y concentrados",,,,,,,,,,,,,,,,,8,16,12,,,,,,36,68,179,248,669,172,629,749,579,493,490,830,612,1217,762,964,775,1090,1435,1150,1095,1440,1517,1025,930,983,1150,1163,852,833,654,586,800,457,510,521,146,237,294,269,369,688,299,345,231,1082,791,1205,399,460,665,465,165,218,407,863,440,758,608,748,867,1192,1462,956,1145,1683,812,1167,659,730,1284,1045,732,789
439956,timor leste import,626,Timor-Leste,8516,"Calentadores eléctricos de agua de calentamiento instantáneo o acumulación y calentadores eléctricos de inmersión; aparatos eléctricos para calefacción de espacios o suelos; aparatos electrotérmicos para el cuidado del cabello ""p.ej. secadores, rizadores, calientatenacillas"" o para secar las manos; planchas eléctricas; los demás aparatos electrotérmicos de uso doméstico; resistencias calentadoras (exc. las de la partida 8545); sus partes",,,,,,,,,,,,,,13,136,7,,20,3,13,4,8,3,20,4,10,29,25,73,81,54,63,100,38,69,50,136,65,81,72,103,123,134,115,170,122,112,136,131,273,216,169,242,256,248,398,221,684,720,356,511,771,533,164,219,437,264,532,282,700,608,754,551,514,1010,812,784,866,717,1085,1939,1134,1068,843,882,2031,1248,956,929,1397,1074,1549,1339,1453,1054,1286,1060,1411
439956,timor leste import,626,Timor-Leste,6204,"Trajes sastre, conjuntos, chaquetas ""sacos"", vestidos, faldas, faldas pantalón, pantalones largos, pantalones con peto, pantalones cortos ""calzones"" y ""shorts"", para mujeres o niñas (exc. de punto, así como cazadoras y artículos simil., combinaciones, enaguas, bragas ""bombachas"", calzones"", prendas de deporte, monos ""overoles"" y conjuntos de esquí y trajes de baño)",,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,9,34,,3,,2,17,,3,6,25,2,4,48,11,0,15,,8,2,1,4,1,29,181,659,156,7,409,74,248,120,66,180,23,72,76,66,152,71,110,160,146,227,687,817,440,489,490,813,910,35,535,111,384,623,689,934,194,281,610,93,123,161,202,455,46,146
439956,timor leste import,626,Timor-Leste,3305,Preparaciones capilares,,,,,,,,,,,,,,,,,23,1,6,9,,3,7,,35,78,91,167,151,160,163,248,115,224,112,397,231,339,238,324,271,219,312,211,395,389,186,217,277,127,212,310,233,168,255,201,309,330,295,318,347,269,340,429,357,459,362,331,265,374,448,369,514,273,626,642,753,639,743,837,950,739,840,836,677,528,809,898,968,830,948,1225,920,884,676,1263,837,907
439956,timor leste import,626,Timor-Leste,3401,"Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón, en barras, panes, trozos o piezas troqueladas o moldeadas, aunque contengan jabón; productos y preparaciones orgánicos tensoactivos para el lavado de la piel, líquidos o en crema, acondicionados para la venta al por menor, aunque contengan jabón; papel, guata, fieltro y tela sin tejer, impregnados, recubiertos o revestidos de jabón o de detergentes",,,,,,,,,5,7,,,8,,,,151,36,19,127,,38,2,21,166,281,230,309,363,322,416,608,347,518,368,634,464,673,317,320,558,705,584,412,679,734,664,317,428,459,400,170,199,222,226,283,202,699,326,257,266,188,525,489,220,217,251,155,300,446,523,761,460,332,743,949,1119,568,657,598,985,790,1229,1202,1046,810,762,884,914,1002,1210,1320,1250,792,1672,1664,1245,1652
439956,timor leste import,626,Timor-Leste,6203,"Trajes ""ambos o ternos"", conjuntos, chaquetas ""sacos"", pantalones largos, pantalones con peto, pantalones cortos ""calzones"" y ""shorts"", para hombres o niños (exc. de punto, así como cazadoras y artículos simil., chalecos por separado, prendas de deporte, monos ""overoles"", conjuntos de esquí y trajes de baño)",,,,,,,,,,,,,104,,5,,2,1,,1,8,152,,,,3,,5,6,2,7,633,1,,19,,2,,,17,16,,,1,8,6,8,262,193,67,22,183,2,15,99,942,13,20,236,167,125,136,50,122,23,154,432,109,89,26,113,129,130,62,548,79,255,167,144,563,297,69,278,162,131,308,384,884,222,306,321,281,107,139,773,273,219,306
439956,timor leste import,626,Timor-Leste,3004,"Medicamentos constituidos por productos mezclados o sin mezclar, preparados para usos terapéuticos o profilácticos, dosificados dosis ""incl. Aquellas para la administración transdérmica"" o en formas o envases para la venta al por menor (exc. Productos de las partidas 3002, 3005 o 3006)",,,,,,,,,,4,,,,140,151,49,64,12,55,102,20,13,29,298,204,345,107,225,94,55,66,244,157,173,621,322,436,651,742,889,388,391,664,494,367,566,871,767,507,4245,802,1377,409,718,526,772,881,690,255,1499,1957,439,1448,1207,863,1132,1396,1368,1638,960,761,524,734,637,961,831,828,1220,1080,1458,1237,1620,1582,1523,998,1472,1438,877,911,1214,1404,1356,1154,973,2193,1316,673,1627
439956,timor leste import,626,Timor-Leste,3304,"Preparaciones de belleza, maquillaje y para el cuidado de la piel, incl. las preparaciones antisolares y las bronceadoras (exc. medicamentos); preparaciones para manicuras o pedicuros",,,,,,,,,,,,,,,,3,39,1,28,16,,3,,,39,125,207,210,241,277,327,416,315,359,191,470,247,535,408,290,466,273,354,358,249,268,299,301,325,251,415,455,266,289,164,170,266,299,380,262,278,191,367,688,439,250,379,422,267,224,718,695,490,165,418,343,504,449,607,727,601,539,546,641,856,671,773,870,764,673,926,986,981,881,1499,1549,1264,1397
439956,timor leste import,626,Timor-Leste,6104,"Trajes sastre, conjuntos, chaquetas ""sacos"", vestidos, faldas, faldas pantalón, pantalones largos, pantalones con peto, pantalones cortos ""calzones"" y ""shorts"", de punto, para mujeres o niñas (exc. cazadoras y artículos simil., combinaciones, enaguas, bragas, prendas de deporte, monos y conjuntos de esquí y trajes de baño)",,,,,,,,,,,,,,,,,7,3,,1,,,,,14,18,9,12,9,,44,986,366,8,52,21,176,6,2,5,1,3,115,14,4,318,10,13,3,6,5,19,16,3,6,19,6,11,163,194,154,234,36,100,38,18,54,256,261,554,315,446,93,171,1386,664,133,461,628,1655,368,69,269,163,167,455,313,836,205,97,244,359,341,351,216,208,114,267
439956,timor leste import,626,Timor-Leste,3925,"Artículos para la construcción, de plástico, n.c.o.p.",,,,,,,,,,1,,,,,,,,4,8,36,10,32,24,,23,14,3,4,39,68,50,16,6,29,84,68,89,29,68,116,39,76,55,64,11,11,55,121,83,54,50,90,117,79,60,301,93,108,499,342,97,123,111,154,125,148,272,276,155,92,233,170,230,329,644,302,437,180,534,510,540,458,1293,952,294,454,1131,827,646,618,955,989,749,1245,1092,989,1163,1022
439956,timor leste import,626,Timor-Leste,4412,"Madera contrachapada, madera chapada y madera estratificada similar (exc. tableros de madera llam. ""densificada"", tableros celulares, tableros para parqués, marquetería, madera taraceada y tableros reconocibles como partes de muebles)",,,,,,,,,,,,,6,,,,74,,13,25,14,89,5,54,,9,78,50,44,33,32,566,414,271,282,388,290,337,223,549,564,287,803,694,358,533,837,668,337,823,563,1205,326,714,643,1027,571,1131,1025,1218,634,701,740,1403,602,857,1435,1160,418,684,593,952,285,637,1216,611,351,784,865,930,801,568,1043,848,1161,761,1173,805,788,1094,1381,790,611,1337,964,1413,860,1015
439956,timor leste import,626,Timor-Leste,8418,"Refrigeradores, congeladores y demás material, máquinas y aparatos para producción de frío, aunque no sean eléctricos; bombas de calor; sus partes (exc. las máquinas y aparatos para acondicionamiento de aire de la partida 8415)",,,,,,,,,,2,5,4,,15,,135,1,,2,10,53,6,85,11,31,59,165,314,282,299,383,677,268,486,309,408,318,374,305,425,295,283,347,1078,407,376,402,434,300,304,521,513,363,345,272,470,403,597,709,491,445,332,630,377,363,349,276,330,400,336,439,443,359,481,478,766,541,520,590,726,639,487,1503,581,735,871,677,796,682,517,718,1158,555,714,699,1104,927,1062
439956,timor leste import,626,Timor-Leste,3917,"Tubos, juntas, codos, empalmes ""eacores"" y demás accesorios de tubería, de plástico",,,,,,,,,10,8,1,3,1,8,6,10,31,2,1,35,22,25,15,29,121,87,191,281,140,394,211,600,338,262,419,600,306,394,344,455,487,263,446,326,295,274,319,324,378,286,505,484,506,352,482,661,319,550,794,981,376,488,666,615,351,317,394,447,350,194,436,547,404,673,729,621,602,514,915,1372,971,568,882,704,1108,1091,691,790,796,1361,611,987,533,720,1037,912,1045,1009
439956,timor leste import,626,Timor-Leste,3209,"Pinturas y barnices a base de polímeros sintéticos o naturales modificados, dispersos o disueltos en un medio acuoso",,,,,,,,,,,,,,,,,9,,,,26,2,,,54,110,114,141,156,112,262,272,236,216,211,320,427,354,316,382,356,229,254,311,355,415,394,284,233,84,198,406,269,314,238,330,332,475,257,403,335,276,375,332,225,372,193,372,253,395,441,504,399,307,435,555,297,579,502,759,556,799,544,983,592,608,687,775,783,852,685,633,761,756,748,725,671,815
439956,timor leste import,626,Timor-Leste,7323,"Artículos de uso doméstico y sus partes, de fundición, hierro o acero; lana de hierro o acero; esponjas, estropajos, guantes y artículos simil. para fregar, lustrar o usos análogos, de hierro o acero (exc. bidones, latas o botes, cajas y recipientes simil. de la partida 7310; papeleras; palas, sacacorchos y demás artículos con carácter de herramientas; artículos de cuchillería, así como las cucharas, cucharones, tenedores, etc. de las partidas 8211 a 8215, ambas inclusive; objetos de adorno; artículos de higiene o de tocador)",,,,,,,,,,,,,,,,2,4,4,4,,3,2,6,13,23,58,21,65,115,78,147,98,137,125,106,79,44,66,195,44,72,115,232,233,31,50,116,22,28,32,79,46,124,160,94,182,137,142,201,294,215,268,80,93,83,98,54,165,158,209,278,304,262,303,473,274,288,389,521,400,383,480,563,399,588,522,608,773,565,539,627,497,656,588,678,632,613,576
439956,timor leste import,626,Timor-Leste,8415,"Máquinas y aparatos para acondicionamiento de aire que comprenden un ventilador con motor y los dispositivos adecuados para modificar la temperatura y la humedad, aunque no regulen separadamente el grado higrométrico; sus partes",,,,,,,,,,12,25,,32,12,,,30,30,78,67,125,49,159,,85,73,164,278,222,241,116,115,387,166,205,182,278,412,227,490,328,186,372,429,613,413,145,342,517,992,284,409,518,320,227,370,411,758,445,318,382,132,364,261,342,320,182,325,200,227,399,399,174,269,150,533,468,440,674,604,764,251,340,589,232,620,442,765,435,617,647,797,457,591,649,900,630,692
